Skip    SntNumPen   UnionScore  Precision Recall    F1        Match   Alignments  Gold      
-1.0    0.12        0.3         0.8991    0.9026    0.9008    2094    2329        2320      
-1.0    0.12        0.35        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.4         0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.45        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.5         0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.55        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.6         0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.65        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.7         0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.75        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.8         0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.85        0.9000    0.9039    0.9019    2097    2330        2320      
-1.0    0.12        0.9         0.9009    0.9047    0.9028    2099    2330        2320      
-1.0    0.12        0.95        0.9009    0.9047    0.9028    2099    2330        2320      
-1.0    0.12        1.0         0.9009    0.9047    0.9028    2099    2330        2320      
-1.0    0.14        0.0         0.8355    0.8168    0.8261    1895    2268        2320      
-1.0    0.14        0.05        0.8355    0.8168    0.8261    1895    2268        2320      
-1.0    0.14        0.1         0.8355    0.8168    0.8261    1895    2268        2320      
-1.0    0.14        0.15        0.8355    0.8168    0.8261    1895    2268        2320      
-1.0    0.14        0.2         0.8360    0.8172    0.8265    1896    2268        2320      
-1.0    0.14        0.25        0.8369    0.8181    0.8274    1898    2268        2320      
-1.0    0.14        0.3         0.8377    0.8190    0.8282    1900    2268        2320      
-1.0    0.14        0.35        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.4         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.45        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.5         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.55        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.6         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.65        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.7         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.75        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.8         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.85        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.9         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        0.95        0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.14        1.0         0.8393    0.8216    0.8303    1906    2271        2320      
-1.0    0.16        0.0         0.7772    0.7216    0.7483    1674    2154        2320      
-1.0    0.16        0.05        0.7769    0.7220    0.7484    1675    2156        2320      
-1.0    0.16        0.1         0.7784    0.7237    0.7501    1679    2157        2320      
-1.0    0.16        0.15        0.7787    0.7250    0.7509    1682    2160        2320      
-1.0    0.16        0.2         0.7787    0.7250    0.7509    1682    2160        2320      
-1.0    0.16        0.25        0.7787    0.7250    0.7509    1682    2160        2320      
-1.0    0.16        0.3         0.7797    0.7263    0.7521    1685    2161        2320      
-1.0    0.16        0.35        0.7810    0.7284    0.7538    1690    2164        2320      
-1.0    0.16        0.4         0.7814    0.7289    0.7542    1691    2164        2320      
-1.0    0.16        0.45        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.5         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.55        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.6         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.65        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.7         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.75        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.8         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.85        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.9         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        0.95        0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.16        1.0         0.7836    0.7306    0.7562    1695    2163        2320      
-1.0    0.18        0.0         0.7014    0.5983    0.6457    1388    1979        2320      
-1.0    0.18        0.05        0.7016    0.6000    0.6468    1392    1984        2320      
-1.0    0.18        0.1         0.7016    0.6000    0.6468    1392    1984        2320      
-1.0    0.18        0.15        0.7016    0.6000    0.6468    1392    1984        2320      
-1.0    0.18        0.2         0.7013    0.6000    0.6467    1392    1985        2320      
-1.0    0.18        0.25        0.7016    0.6009    0.6473    1394    1987        2320      
-1.0    0.18        0.3         0.7024    0.6022    0.6484    1397    1989        2320      
-1.0    0.18        0.35        0.7045    0.6043    0.6506    1402    1990        2320      
-1.0    0.18        0.4         0.7058    0.6060    0.6521    1406    1992        2320      
-1.0    0.18        0.45        0.7062    0.6060    0.6523    1406    1991        2320      
-1.0    0.18        0.5         0.7065    0.6060    0.6524    1406    1990        2320      
-1.0    0.18        0.55        0.7065    0.6060    0.6524    1406    1990        2320      
-1.0    0.18        0.6         0.7067    0.6065    0.6527    1407    1991        2320      
-1.0    0.18        0.65        0.7090    0.6091    0.6552    1413    1993        2320      
-1.0    0.18        0.7         0.7095    0.6095    0.6557    1414    1993        2320      
-1.0    0.18        0.75        0.7095    0.6095    0.6557    1414    1993        2320      
-1.0    0.18        0.8         0.7095    0.6095    0.6557    1414    1993        2320      
-1.0    0.18        0.85        0.7077    0.6073    0.6537    1409    1991        2320      
-1.0    0.18        0.9         0.7077    0.6073    0.6537    1409    1991        2320      
-1.0    0.18        0.95        0.7077    0.6073    0.6537    1409    1991        2320      
-1.0    0.18        1.0         0.7077    0.6073    0.6537    1409    1991        2320      
-1.0    0.2         0.0         0.5900    0.4491    0.5100    1042    1766        2320      
-1.0    0.2         0.05        0.5900    0.4491    0.5100    1042    1766        2320      
-1.0    0.2         0.1         0.5909    0.4496    0.5106    1043    1765        2320      
-1.0    0.2         0.15        0.5933    0.4522    0.5132    1049    1768        2320      
-1.0    0.2         0.2         0.5924    0.4517    0.5126    1048    1769        2320      
-1.0    0.2         0.25        0.5913    0.4509    0.5116    1046    1769        2320      
-1.0    0.2         0.3         0.5912    0.4513    0.5119    1047    1771        2320      
-1.0    0.2         0.35        0.5912    0.4513    0.5119    1047    1771        2320      
-1.0    0.2         0.4         0.5918    0.4517    0.5123    1048    1771        2320      
-1.0    0.2         0.45        0.5932    0.4526    0.5134    1050    1770        2320      
-1.0    0.2         0.5         0.5945    0.4543    0.5150    1054    1773        2320      
-1.0    0.2         0.55        0.5947    0.4547    0.5154    1055    1774        2320      
