Skip    SntNumPen   UnionScore  Precision Recall    F1        Match   Alignments  Gold      
-0.5    0.05        0.15        0.8925    0.8183    0.8538    6808    7628        8320      
-0.45   0.05        0.15        0.8925    0.8183    0.8538    6808    7628        8320      
-0.4    0.05        0.15        0.8925    0.8183    0.8538    6808    7628        8320      
-0.35   0.05        0.15        0.8925    0.8183    0.8538    6808    7628        8320      
-0.3    0.05        0.15        0.8925    0.8183    0.8538    6808    7628        8320      
-0.2    0.05        0.0         0.8925    0.8183    0.8538    6808    7628        8320      
-0.25   0.0         0.2         0.8955    0.8157    0.8538    6787    7579        8320      
-0.25   0.0         0.25        0.8955    0.8157    0.8538    6787    7579        8320      
-0.25   0.0         0.3         0.8955    0.8157    0.8538    6787    7579        8320      
-0.2    0.0         0.2         0.8955    0.8157    0.8538    6787    7579        8320      
-0.2    0.0         0.25        0.8955    0.8157    0.8538    6787    7579        8320      
-0.2    0.0         0.3         0.8955    0.8157    0.8538    6787    7579        8320      
-0.5    0.06        0.15        0.8918    0.8189    0.8538    6813    7640        8320      
-0.5    0.06        0.2         0.8918    0.8189    0.8538    6813    7640        8320      
-0.5    0.06        0.25        0.8918    0.8189    0.8538    6813    7640        8320      
-0.5    0.06        0.3         0.8918    0.8189    0.8538    6813    7640        8320      
-0.5    0.06        0.35        0.8918    0.8189    0.8538    6813    7640        8320      
-0.5    0.06        0.4         0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.15        0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.2         0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.25        0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.3         0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.35        0.8918    0.8189    0.8538    6813    7640        8320      
-0.45   0.06        0.4         0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.15        0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.2         0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.25        0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.3         0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.35        0.8918    0.8189    0.8538    6813    7640        8320      
-0.4    0.06        0.4         0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.15        0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.2         0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.25        0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.3         0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.35        0.8918    0.8189    0.8538    6813    7640        8320      
-0.35   0.06        0.4         0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.15        0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.2         0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.25        0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.3         0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.35        0.8918    0.8189    0.8538    6813    7640        8320      
-0.3    0.06        0.4         0.8918    0.8189    0.8538    6813    7640        8320      
-0.2    0.06        0.45        0.8918    0.8189    0.8538    6813    7640        8320      
-0.2    0.03        0.35        0.8939    0.8171    0.8538    6798    7605        8320      
-0.2    0.03        0.4         0.8939    0.8171    0.8538    6798    7605        8320      
-0.25   0.06        0.1         0.8919    0.8187    0.8537    6812    7638        8320      
-0.15   0.05        0.05        0.8923    0.8184    0.8537    6809    7631        8320      
-0.15   0.05        0.1         0.8923    0.8184    0.8537    6809    7631        8320      
